id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1047520,50000,40000,1500,10000,50000,64400,11050,25470,0,0,0,0,49400,10470,7550,350,15000,15000,3500,720,40000,10000,1500,400,15000,15000,3500,720,-49400,-10470,-7550,-350,870,24600,15670,9750,6560,53500,40640,31860,132560,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047528,100000,40000,800,10000,100000,89400,8350,20470,0,0,6650,2750,39400,5470,0,0,50000,15000,15000,3500,40000,10000,800,400,50000,15000,8350,750,-39400,-5470,6650,2750,550,49600,10670,7750,7110,103100,51310,39610,201130,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047538,80000,50000,150,2000,80000,89400,150,7470,10600,42530,21500,10700,0,0,0,0,100000,50000,15000,8350,50000,2000,150,400,89400,7470,150,400,10600,42530,21500,10700,1375,39600,5670,3325,8485,142700,56980,42935,251100,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047544,500,0,8000,0,500,0,8000,0,90600,131930,20970,10450,0,0,0,0,80000,89400,7470,150,0,0,8000,400,0,0,8000,400,90600,131930,20970,10450,5350,5300,21265,10750,13835,148000,78245,53685,293765,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047551,0,0,2000,0,0,0,2000,0,91100,131930,18970,18050,0,0,0,0,500,0,0,8000,0,0,2000,400,0,0,2000,400,91100,131930,18970,18050,5225,45300,65965,10485,19060,193300,144210,64170,420740,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047561,0,0,15000,0,0,0,15000,0,91100,131930,3970,19650,0,0,0,0,0,0,0,2000,0,0,15000,400,0,0,15000,400,91100,131930,3970,19650,9025,45550,65965,9485,28085,238850,210175,73655,550765,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047571,0,0,17000,5000,0,0,17000,5000,91100,126930,0,34250,0,0,13030,0,0,0,0,15000,0,5000,17000,400,0,5000,3970,400,91100,126930,-13030,34250,9825,45550,65965,1985,37910,284400,276140,75640,674090,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047618,0,0,0,15000,0,0,13030,15000,91100,111930,0,37820,0,0,8030,0,0,0,5000,3970,0,15000,0,400,0,15000,5000,400,91100,111930,-8030,37820,17125,45550,63465,13230,55035,329950,339605,88870,813460,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047655,0,0,0,15000,0,0,8030,15000,91100,96930,6970,42420,0,0,0,0,0,0,15000,5000,0,15000,0,400,0,15000,8030,400,91100,96930,6970,42420,18910,45550,55965,8230,73945,375500,395570,97100,942115,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047685,0,0,0,5000,0,0,0,5000,91100,91930,21970,50050,0,0,0,0,0,0,15000,8030,0,5000,0,400,0,5000,0,400,91100,91930,21970,50050,21210,45550,48465,3485,95155,421050,444035,100585,1060825,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047707,0,0,50000,0,0,0,50000,0,91100,91930,0,49650,0,0,23030,0,0,0,5000,0,0,0,50000,400,0,0,26970,400,91100,91930,-23030,49650,25025,45550,45965,10985,120180,466600,490000,111570,1188350,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047712,0,0,0,30000,0,0,23030,30000,91100,61930,0,76220,0,0,23030,0,0,0,0,26970,0,30000,0,400,0,30000,0,400,91100,61930,-23030,76220,24825,45550,45965,23230,145005,512150,535965,134800,1327920,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047732,0,0,76000,28000,0,0,99030,28000,91100,33930,0,75820,0,0,69030,0,0,0,30000,0,0,28000,76000,400,0,28000,30000,400,91100,33930,-69030,75820,38110,45550,30965,23230,183115,557700,566930,158030,1465775,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
1047738,0,0,76000,100000,0,0,145030,100000,91100,0,0,105420,0,66070,117030,0,0,0,28000,30000,0,100000,76000,400,0,33930,28000,400,91100,-66070,-117030,105420,37910,45550,16965,69230,221025,603250,583895,227260,1635430,400,7800,29300,"61674f5c00da11f0b1c08eccb4671098"
