id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1047576,15000,10000,0,13000,15000,24000,0,14100,0,0,23500,2900,15000,2100,0,0,9000,12000,18000,2500,10000,13000,0,400,9000,12000,0,400,-15000,-2100,23500,2900,400,14200,1300,2750,5500,41825,33725,12050,93100,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047637,17000,15000,0,5000,17000,30000,0,7100,0,1900,35500,2500,15000,0,0,0,15000,9000,12000,0,15000,5000,0,400,15000,7100,0,400,-15000,1900,35500,2500,1450,15200,2300,11750,6950,57025,36025,23800,123800,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047654,16000,5000,0,0,16000,20000,0,0,0,16900,42600,2100,3000,0,0,0,17000,15000,7100,0,5000,0,0,400,17000,0,0,400,-3000,16900,42600,2100,1250,15200,950,17750,8200,72225,36975,41550,158950,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047674,4000,0,0,0,4000,3000,0,0,13000,33900,42600,1700,0,0,0,0,16000,17000,0,0,0,0,0,400,3000,0,0,400,13000,33900,42600,1700,1050,3200,8450,21300,9250,75425,45425,62850,192950,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047683,50,0,0,0,50,0,0,0,17000,36900,42600,1300,0,0,0,0,4000,3000,0,0,0,0,0,400,0,0,0,400,17000,36900,42600,1300,850,6500,16950,21300,10100,81925,62375,84150,238550,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047701,0,0,0,0,0,0,0,0,17050,36900,42600,900,0,0,0,0,50,0,0,0,0,0,0,400,0,0,0,400,17050,36900,42600,900,650,8500,18450,21300,10750,90425,80825,105450,287450,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047711,0,0,100,0,0,0,100,0,17050,36900,42500,500,0,0,0,0,0,0,0,0,0,0,100,400,0,0,100,400,17050,36900,42500,500,450,8525,18450,21300,11200,98950,99275,126750,336175,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047733,0,0,100,0,0,0,100,0,17050,36900,42400,200,0,0,0,0,0,0,0,100,0,0,100,400,0,0,100,400,17050,36900,42400,200,250,8525,18450,21250,11450,107475,117725,148000,384650,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047740,0,0,400,0,0,0,400,0,17050,36900,42000,0,0,0,0,100,0,0,0,100,0,0,400,400,0,0,400,300,17050,36900,42000,-100,200,8525,18450,21200,11650,116000,136175,169200,433025,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047754,0,0,300,0,0,0,300,0,17050,36900,41700,0,0,0,0,100,0,0,0,400,0,0,300,400,0,0,300,400,17050,36900,41700,-100,300,8525,18450,21000,11950,124525,154625,190200,481300,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047763,0,0,300,0,0,0,300,0,17050,36900,41400,0,0,0,0,200,0,0,0,300,0,0,300,400,0,0,300,300,17050,36900,41400,-200,300,8525,18450,20850,12250,133050,173075,211050,529425,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047770,0,0,500,0,0,0,500,0,17050,36900,40900,0,0,0,0,300,0,0,0,300,0,0,500,400,0,0,500,300,17050,36900,40900,-300,400,8525,18450,20700,12650,141575,191525,231750,577500,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047775,0,0,1000,0,0,0,1000,0,17050,36900,39900,0,0,0,0,200,0,0,0,500,0,0,1000,400,0,0,1000,500,17050,36900,39900,-200,500,8525,18450,20450,13150,150100,209975,252200,625425,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
1047786,0,0,100,0,0,0,100,0,17050,36900,39800,400,0,0,0,0,0,0,0,1000,0,0,100,400,0,0,100,600,17050,36900,39800,400,400,8525,18450,19950,13550,158625,228425,272150,672750,400,7800,29300,"a17917bc00d811f0b1c08eccb4671098"
