id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1758315,0,0,0,0,0,0,0,0,17160,7990,810,5880,0,0,0,0,100,0,0,0,0,0,0,400,0,0,0,400,17160,7990,810,5880,3140,8530,3995,405,10995,37550,16560,19380,84485,400,7800,29300,"cmmm2jp86000cii045rt5cwoi"
1758330,0,0,0,0,0,0,0,0,17160,7990,810,5480,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,17160,7990,810,5480,2940,8580,3995,405,13935,46130,20555,19785,100405,400,7800,29300,"cmmm2jp86000cii045rt5cwoi"
1758336,0,0,0,0,0,0,0,0,17160,7990,810,5080,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,17160,7990,810,5080,2740,8580,3995,405,16675,54710,24550,20190,116125,400,7800,29300,"cmmm2jp86000cii045rt5cwoi"
1758340,0,0,0,0,0,0,0,0,17160,7990,810,4680,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,17160,7990,810,4680,2540,8580,3995,405,19215,63290,28545,20595,131645,400,7800,29300,"cmmm2jp86000cii045rt5cwoi"
1758346,0,0,0,0,0,0,0,0,17160,7990,810,4280,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,17160,7990,810,4280,2340,8580,3995,405,21555,71870,32540,21000,146965,400,7800,29300,"cmmm2jp86000cii045rt5cwoi"
1758360,0,0,0,0,0,0,0,0,17160,7990,810,3880,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,17160,7990,810,3880,2140,8580,3995,405,23695,80450,36535,21405,162085,400,7800,29300,"cmmm2jp86000cii045rt5cwoi"
1758367,0,0,0,0,0,0,0,0,17160,7990,810,3480,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,17160,7990,810,3480,1940,8580,3995,405,25635,89030,40530,21810,177005,400,7800,29300,"cmmm2jp86000cii045rt5cwoi"
1758374,0,0,0,0,0,0,0,0,17160,7990,810,3080,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,17160,7990,810,3080,1740,8580,3995,405,27375,97610,44525,22215,191725,400,7800,29300,"cmmm2jp86000cii045rt5cwoi"
1758387,0,0,0,0,0,0,0,0,17160,7990,810,2680,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,17160,7990,810,2680,1540,8580,3995,405,28915,106190,48520,22620,206245,400,7800,29300,"cmmm2jp86000cii045rt5cwoi"
1758390,0,0,0,0,0,0,0,0,17160,7990,810,2280,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,17160,7990,810,2280,1340,8580,3995,405,30255,114770,52515,23025,220565,400,7800,29300,"cmmm2jp86000cii045rt5cwoi"
1758396,0,0,0,0,0,0,0,0,17160,7990,810,1880,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,17160,7990,810,1880,1140,8580,3995,405,31395,123350,56510,23430,234685,400,7800,29300,"cmmm2jp86000cii045rt5cwoi"
