id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1047371,100,150,100,1000,100,150,100,1000,350,0,400,400,0,500,0,0,100,100,100,100,150,1000,100,100,150,500,100,100,350,-500,400,400,200,200,200,200,200,200,200,200,800,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047378,100,1400,100,0,100,1400,100,500,0,0,800,100,950,350,0,0,100,150,500,100,1400,0,100,400,450,150,100,400,-950,-350,800,100,200,200,700,200,400,400,900,400,2100,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047387,2000,1000,200,0,2000,1950,200,350,0,100,750,0,1850,0,0,200,100,450,150,100,1000,0,200,400,100,350,200,200,-1850,100,750,-200,200,1150,550,400,600,1550,1450,800,4400,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047396,5000,200,100,0,5000,2050,100,0,0,200,1000,0,50,0,0,400,2000,100,350,200,200,0,100,400,2000,0,100,200,-50,200,1000,-400,400,2050,200,375,1000,3600,1650,1175,7425,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047414,2000,50,200,0,2000,100,200,0,4900,2200,800,0,0,0,0,700,5000,2000,0,100,50,0,200,400,100,0,200,100,4900,2200,800,-700,600,250,200,500,1600,3850,1850,1675,8975,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047428,3000,0,1100,0,3000,0,1100,0,6900,2300,0,0,0,0,300,900,2000,100,0,200,0,0,1100,400,0,0,800,200,6900,2300,-300,-900,900,2450,1100,400,2500,6300,2950,2075,13825,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047448,1000,0,200,1700,1000,0,500,1700,9900,600,0,0,0,0,500,500,3000,0,0,800,0,1700,200,400,0,1700,0,800,9900,600,-500,-500,1100,3450,1150,500,3600,9750,4100,2575,20025,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047466,0,200,800,1000,0,200,1300,1000,10700,0,400,0,0,400,0,900,1000,0,1700,0,200,1000,800,400,200,600,1300,0,10700,-400,400,-900,700,4950,300,700,4300,14700,4400,3275,26675,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047482,0,1200,0,0,0,1200,0,400,9500,0,1000,0,0,200,0,0,0,200,600,1300,1200,0,0,400,1200,200,0,1300,9500,-200,1000,0,1100,5350,600,200,5400,20050,5000,3475,33925,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047530,0,400,0,0,0,400,0,0,8700,1400,1400,0,0,0,0,800,0,400,200,0,400,0,0,400,400,0,0,0,8700,1400,1400,-800,600,4550,500,600,6200,29350,5900,4575,46025,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
