id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1047540,10000,50000,200,20000,10000,88000,2600,63150,0,0,0,900,87200,58150,2200,0,800,5000,400,2500,50000,20000,200,400,800,5000,400,1600,-87200,-58150,-2200,900,1400,38200,43350,2600,6700,124675,104500,15900,251775,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047550,1600,90000,400,20000,1600,177200,2600,78150,0,0,2400,900,167200,77350,0,0,10000,800,5000,400,90000,20000,400,400,10000,800,2600,400,-167200,-77350,2400,900,450,87400,58350,2400,7150,212075,162850,18300,400375,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047587,10000,150000,400,4000,10000,317200,400,81350,0,0,2800,3100,315600,71350,0,0,1600,10000,800,2600,150000,4000,400,400,1600,10000,400,400,-315600,-71350,2800,3100,450,167400,77550,1200,7600,379475,240400,19500,646975,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047664,1600,150000,100,3000,1600,465600,100,74350,0,0,12700,3100,455600,72750,0,0,10000,1600,10000,400,150000,3000,100,400,10000,1600,100,400,-455600,-72750,12700,3100,1550,315800,71550,1400,9150,695275,311950,20900,1037275,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047704,10000,75000,0,1000,10000,530600,0,73750,0,0,14300,2800,529000,63750,0,0,1600,10000,1600,100,75000,1000,0,400,1600,10000,0,400,-529000,-63750,14300,2800,1550,455800,72950,6350,10700,1151075,384900,27250,1573925,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047720,1600,64750,0,0,1600,593750,0,63750,0,0,24300,2400,583750,62150,0,0,10000,1600,10000,0,64750,0,0,400,10000,1600,0,400,-583750,-62150,24300,2400,1400,529200,63950,7150,12100,1680275,448850,34400,2175625,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047742,10000,62150,0,0,10000,645900,0,62150,0,0,25900,2000,644300,52150,0,0,1600,10000,1600,0,62150,0,0,400,1600,10000,0,400,-644300,-52150,25900,2000,1200,583950,62350,12150,13300,2264225,511200,46550,2835275,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047758,1600,52150,0,0,1600,696450,0,52150,0,0,35900,1600,686450,50550,0,0,10000,1600,10000,0,52150,0,0,400,10000,1600,0,400,-686450,-50550,35900,1600,1000,644500,52350,12950,14300,2908725,563550,59500,3546075,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047767,1600,50550,0,0,1600,737000,0,50550,0,0,37500,1200,735400,40550,0,0,1600,10000,1600,0,50550,0,0,400,1600,10000,0,400,-735400,-40550,37500,1200,800,686650,50750,17950,15100,3595375,614300,77450,4302225,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047777,1600,40550,0,0,1600,775950,0,40550,0,0,47500,800,774350,38950,0,0,1600,1600,10000,0,40550,0,0,400,1600,1600,0,400,-774350,-38950,47500,800,600,735600,40750,18750,15700,4330975,655050,96200,5097925,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047784,1600,38950,100,1000,1600,813300,100,39950,0,0,49000,400,811700,38350,0,0,1600,1600,1600,0,38950,1000,100,400,1600,1600,100,400,-811700,-38350,49000,400,400,774550,39150,23750,16100,5105525,694200,119950,5935775,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047817,1600,38950,100,5000,1600,850650,100,43350,0,0,50500,100,849050,41750,0,0,1600,1600,1600,100,38950,5000,100,400,1600,1600,100,400,-849050,-41750,50500,100,200,811900,38550,24500,16300,5917425,732750,144450,6810925,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047843,1600,46750,500,2000,1600,895800,500,43750,0,0,51600,0,894200,42150,0,200,1600,1600,1600,100,46750,2000,500,400,1600,1600,500,200,-894200,-42150,51600,-200,200,849250,41950,25250,16500,6766675,774700,169700,7727575,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047844,1600,46750,500,2000,1600,895800,500,43750,0,0,51600,0,894200,42150,0,200,1600,1600,1600,100,46750,2000,500,400,1600,1600,500,200,-894200,-42150,51600,-200,200,849250,41950,25250,16500,6766675,774700,169700,7727575,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
1047866,1600,45150,600,2000,1600,939350,600,44150,0,0,52600,0,937750,42550,0,100,1600,1600,1600,500,45150,2000,600,400,1600,1600,600,500,-937750,-42550,52600,-100,400,894400,42350,25800,16900,7661075,817050,195500,8690525,400,7800,29300,"a3dabdda00d811f0b1c08eccb4671098"
