id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1047441,100,100,100,100,100,100,100,100,400,400,400,400,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,400,400,400,400,200,200,200,200,200,200,200,200,800,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047442,100,100,100,100,100,100,100,100,400,400,400,100,0,0,0,0,100,100,100,100,100,100,100,400,100,100,100,400,400,400,400,100,200,200,200,200,400,400,400,400,1600,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047444,100,100,485,100,100,100,485,100,400,400,15,0,0,0,0,200,100,100,100,100,100,100,485,400,100,100,485,200,400,400,15,-200,200,200,200,200,600,600,600,600,2400,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047451,100,100,473,595,100,100,473,595,400,0,0,0,0,95,358,115,100,100,100,485,100,595,473,400,100,500,115,485,400,-95,-358,-115,400,200,200,200,1000,800,800,800,3400,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047588,100,736,463,563,100,736,821,658,0,0,0,0,236,558,321,400,100,100,500,115,736,563,463,400,500,100,500,115,-236,-558,-321,-400,315,200,295,558,1315,1000,1095,1358,4768,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047591,917,675,454,538,917,911,775,1096,0,0,0,0,811,596,675,300,100,500,100,500,675,538,454,400,100,500,100,500,-811,-596,-675,-300,600,436,758,521,1915,1436,1853,1879,7083,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047593,917,675,454,538,917,911,775,1096,0,0,0,0,811,596,675,300,100,500,100,500,675,538,454,400,100,500,100,500,-811,-596,-675,-300,600,436,758,521,1915,1436,1853,1879,7083,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047594,813,627,446,515,813,1438,1121,1111,0,0,0,0,521,1011,621,600,917,100,500,100,627,515,446,400,917,100,500,100,-521,-1011,-621,-600,500,1011,796,875,2415,2447,2649,2754,10265,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047599,732,584,439,496,732,1105,1060,1507,0,0,0,0,292,590,960,500,813,917,100,500,584,496,439,400,813,917,100,500,-292,-590,-960,-500,800,721,1211,821,3215,3168,3860,3575,13818,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047601,732,584,439,496,732,876,1399,1086,0,0,0,0,144,273,482,800,732,813,917,100,584,496,439,400,732,813,917,100,-144,-273,-482,-800,700,492,790,1160,3915,3660,4650,4735,16960,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
